CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size,ClusterGroup
617,Artist,0.2149189348900592,1.1977817507942503,-0.1458302529532464,Artist,10,4,0
618,Doctor,-0.700327241948578,0.5524613060329193,0.8194877845307827,Lawyer,5,1,0
619,Doctor,-0.3835112576582805,-0.15843871047368732,-1.1111482904372756,Marketing,1,6,0
620,Artist,-0.17230060146474882,-0.773009865188731,0.9982503840648622,Artist,1,3,0
621,Doctor,0.320524262986825,0.27207317365910866,-0.25308781267369407,Entertainment,6,5,0
622,Doctor,0.9893580075996752,-0.8016204537271857,-0.7536230913691165,Healthcare,1,2,0
623,Artist,0.25012071092231447,-0.4241614610795029,0.3547050257421761,Entertainment,1,7,0
624,Doctor,1.0597615596641858,-0.5320785932859547,0.03293234658083308,Artist,0,2,0
625,Artist,1.6933935282447807,-0.31024287056025546,-1.6831886089463297,Doctor,1,7,0
626,Doctor,1.0245597836319305,-0.5896052991496974,-1.3971684496918026,Healthcare,1,6,0
627,Artist,1.482182872051249,-0.612825486949023,-0.03857269323279871,Healthcare,0,1,0
628,Doctor,-0.4891165857550463,-0.401312272521332,-1.5401785293190662,Lawyer,0,5,0
629,Artist,-0.2075023774970041,0.8691855405551107,-0.8608806510895642,Artist,13,4,0
630,Artist,-0.41871303369053575,0.8397456595952515,1.1412604636921257,Lawyer,1,2,0
631,Doctor,0.4965331431481014,0.06523018497301142,-0.32459285248732583,Artist,3,3,0
632,Artist,-1.1579503303678966,-0.36580546279435583,1.10550794378531,Healthcare,0,7,0
633,Doctor,-0.5947219138518122,0.1672549762905367,1.4630331428534689,Artist,0,5,0
634,Doctor,1.482182872051249,-0.35004890678767064,1.391528103039837,Artist,0,1,0
635,Artist,-0.5595201378195569,0.40681136865256345,0.6764777049035191,Executive,6,3,0
636,Artist,0.28532248695456974,-0.8782427087680053,-1.4686734895054345,Healthcare,2,6,0
637,Artist,-0.2075023774970041,-0.7205243843077368,0.5334676252762556,Healthcare,0,1,0
638,Artist,-0.8059325700453438,0.06745618041993924,1.6417957423875482,Entertainment,0,5,0
639,Artist,0.3557260390190803,1.7252772012618234,-1.5401785293190662,Doctor,0,7,0
640,Artist,0.42612959108359083,0.7106597471582115,0.24744746602172843,Artist,0,5,0
641,Artist,0.3557260390190803,1.4026824493354793,-1.3256634098781708,Marketing,3,4,0
643,Doctor,-0.8059325700453438,0.9654925788618998,-1.3614159297849868,Healthcare,0,7,0
644,Artist,0.6373402472771225,1.0983539541648075,-0.002820173325982817,Healthcare,0,5,0
645,Artist,1.2709722158577175,0.1951235663466821,-0.5748604918350371,Artist,0,2,0
646,Artist,0.9541562315674199,1.67004196129933,-0.6463655316486688,Doctor,0,7,0
647,Artist,0.28532248695456974,-0.28693538882183467,-1.0396432506236437,Artist,0,1,0
648,Artist,0.9893580075996752,1.0853908042091691,0.9267453442512303,Lawyer,8,5,0
649,Artist,0.6021384712448672,1.484236811935178,1.5345381826671005,Healthcare,1,2,0
650,Artist,0.0037082786965275416,1.3000684239290612,1.034002903971678,Lawyer,1,6,0
651,Artist,-0.453914809722791,1.2088244340897942,-0.39609789230095765,Doctor,1,4,0
652,Doctor,0.8837526795029094,-0.41076184142838834,1.1412604636921257,Entertainment,0,7,0
653,Artist,-1.1579503303678966,1.712183110397542,1.2485180234125735,Artist,6,3,0
654,Doctor,-0.7707307940130885,0.9187903214459631,-1.289910889971355,Executive,1,6,0
655,Artist,-1.615573418787215,1.0460648846467775,1.677548262294364,Executive,0,3,0
656,Doctor,-0.6299236898840674,0.5160597334302173,1.5345381826671005,Marketing,1,3,0
657,Artist,-0.6651254659163227,0.8209992861745554,-0.8251281311827483,Executive,1,1,0
658,Doctor,1.5877882001480148,1.3325635927572528,1.0697554238784939,Artist,0,6,0
659,Artist,-0.6299236898840674,1.720345093702944,-0.4676029321145894,Artist,1,6,0
660,Doctor,0.0037082786965275416,-0.08692315086993753,0.06868486648764897,Artist,0,3,0
661,Doctor,0.0037082786965275416,-0.6444913633558099,-0.1100777330464305,Executive,6,5,0
662,Doctor,0.14451538282554863,0.8324129687112539,0.03293234658083308,Doctor,7,7,0
663,Artist,-1.615573418787215,0.15324429906575568,1.5702907025739166,Healthcare,2,7,0
664,Artist,1.482182872051249,1.0676264876032941,-0.5033554520214053,Doctor,4,1,0
665,Doctor,-0.8059325700453438,-0.6784923526333937,-1.611683569132698,Marketing,9,7,0
667,Artist,1.5173846480835043,-0.023940573812744375,0.747982744717151,Entertainment,1,4,0
668,Artist,0.3557260390190803,1.0096414885593017,0.6764777049035191,Artist,0,7,0
669,Doctor,-1.1931521064001518,1.018327235499275,0.24744746602172843,Artist,0,6,0
670,Artist,-0.9115378981421096,0.748545316725532,1.1770129835989416,Engineer,1,7,0
671,Doctor,0.17971715885780393,-1.122883973082328,1.749053302107996,Marketing,3,3,0
672,Artist,1.5525864241157596,-0.36281564538034494,-0.0743252131396146,Artist,1,3,0
673,Artist,0.5669366952126119,-1.1413248177161908,-0.21733529276687819,Doctor,1,1,0
674,Artist,-1.2635556584646623,1.5313537155618169,1.320023063226205,Lawyer,1,5,0
675,Doctor,0.7781473514061436,-0.5672798742260977,-0.21733529276687819,Doctor,0,6,0
676,Doctor,-1.6859769708517256,-0.3915571748274424,0.28319998592854434,Artist,8,4,0
677,Artist,0.28532248695456974,-0.5033152403540835,1.5345381826671005,Artist,1,1,0
678,Doctor,-1.2283538824324072,-0.7952916431427831,0.9982503840648622,Entertainment,1,2,0
679,Artist,0.9893580075996752,1.532335772376638,-0.6463655316486688,Healthcare,1,2,0
680,Artist,1.4117793199867386,0.5844545347113134,-0.6463655316486688,Doctor,1,7,0
681,Doctor,-1.1227485543356412,-0.31561144781461076,1.749053302107996,Artist,1,4,0
682,Doctor,1.3061739918899726,1.3500223805762945,0.6407251849967033,Entertainment,1,3,0
683,Doctor,-0.2427041535292594,-1.1056215966262504,-0.5033554520214053,Executive,4,4,0
684,Artist,-0.700327241948578,0.03544112825677141,1.5702907025739166,Entertainment,0,4,0
685,Artist,0.17971715885780393,0.7651966356079432,-0.5748604918350371,Artist,0,2,0
686,Doctor,1.6581917522125253,0.5597503499473693,-0.0743252131396146,Artist,12,5,0
687,Artist,0.320524262986825,-0.7801243212249905,-1.3971684496918026,Healthcare,0,3,0
688,Artist,0.10931360679329337,-0.02599198138148178,-0.18158277286006227,Engineer,0,1,0
689,Artist,-1.615573418787215,0.3360596310158967,0.21169494611491255,Healthcare,0,1,0
690,Artist,-1.2635556584646623,1.0111909559782415,0.5334676252762556,Healthcare,4,7,0
691,Artist,-1.615573418787215,0.36130940289918584,0.6049726650898873,Healthcare,1,2,0
692,Doctor,1.4117793199867386,0.07022776298621211,-1.0396432506236437,Doctor,0,3,0
693,Doctor,1.200568663793207,0.4667823048109719,-1.7546936487599616,Entertainment,0,5,0
694,Artist,1.094963335696441,1.3248380791473269,0.9624978641580463,Lawyer,10,4,0
695,Artist,0.8837526795029094,-0.39851886647028534,1.2842705433193893,Entertainment,1,4,0
696,Doctor,-0.2427041535292594,-1.0831870542787818,-1.7189411288531458,Healthcare,0,5,0
697,Artist,1.482182872051249,-1.284836053588714,-0.6463655316486688,Artist,8,3,0
698,Artist,-0.6299236898840674,0.6109700687114831,0.712230224810335,Executive,9,2,0
699,Doctor,-1.4395645386259388,1.0367680801331378,1.1770129835989416,Artist,1,1,0
700,Doctor,0.5317349191803566,1.1797555523710896,0.4977151053694397,Executive,0,5,0
701,Artist,-0.27790592956151466,1.3588608919096843,-0.8608806510895642,Healthcare,8,7,0
702,Artist,0.4613313671158461,-0.8837858739005511,1.4987856627602847,Artist,0,1,0
703,Doctor,-0.27790592956151466,0.07380681448911568,-0.8966331709963802,Healthcare,7,7,0
705,Doctor,-1.5451698667227045,-1.1643049471830045,1.3557755831330212,Entertainment,7,7,0
706,Artist,-0.3835112576582805,0.4360548382494584,-1.7546936487599616,Artist,6,1,0
707,Artist,1.3765775439544832,0.2396434752852386,-1.575931049225882,Engineer,0,5,0
708,Doctor,0.25012071092231447,-0.16162493925066246,1.749053302107996,Artist,6,6,0
709,Doctor,-0.066695273367983,-0.9669551743735112,-1.5401785293190662,Executive,0,4,0
710,Doctor,-1.58037164275496,0.6704172412353202,1.4987856627602847,Homemaker,2,1,0
711,Doctor,1.1653668877609515,0.9387588100139921,0.8909928243444145,Entertainment,9,7,0
712,Artist,-0.6299236898840674,-0.9841520803752674,0.712230224810335,Lawyer,1,2,0
713,Artist,0.707743799341633,0.9297020638328641,1.1412604636921257,Healthcare,1,6,0
714,Doctor,0.4613313671158461,-0.389505767258705,0.8552403044375986,Doctor,1,1,0
715,Artist,0.17971715885780393,0.47420228963406463,-1.4686734895054345,Artist,0,2,0
716,Artist,0.39092781505133556,1.646647185621814,-0.0743252131396146,Marketing,1,2,0
717,Artist,-0.6299236898840674,-1.2398796749546814,-0.6821180515554848,Artist,1,7,0
718,Artist,-1.1227485543356412,-0.15008031580532108,0.390457545648992,Healthcare,6,4,0
719,Artist,-1.1931521064001518,-1.3108496474390863,-0.610613011741853,Healthcare,9,7,0
720,Artist,-0.41871303369053575,0.7645201075799553,-1.0753957705304595,Healthcare,7,6,0
721,Doctor,-0.453914809722791,-0.5429466887033083,-0.5033554520214053,Executive,0,3,0
722,Artist,-0.7707307940130885,-0.23276949961325763,-1.1111482904372756,Entertainment,0,4,0
723,Artist,-1.3339592105291729,-0.5978763998789685,-1.0753957705304595,Engineer,7,4,0
724,Doctor,1.200568663793207,-0.811964785509968,-0.03857269323279871,Entertainment,8,5,0
725,Artist,0.7781473514061436,-1.010558496951568,-0.28884033258050995,Marketing,2,1,0
726,Artist,-1.0171432262388753,-1.1080221799513685,0.9982503840648622,Doctor,0,1,0
727,Doctor,-1.615573418787215,-0.9346782403930578,-1.7904461686667774,Executive,1,6,0
728,Doctor,0.10931360679329337,1.3579661290339584,-1.6831886089463297,Engineer,0,1,0
729,Doctor,0.9189544555351646,0.761901289407099,0.3547050257421761,Healthcare,1,2,0
730,Doctor,-0.453914809722791,1.3790476153254514,-0.32459285248732583,Artist,0,2,0
731,Doctor,0.39092781505133556,1.6406457273090185,0.6407251849967033,Entertainment,7,1,0
732,Doctor,-1.4395645386259388,0.19999020345124,0.712230224810335,Healthcare,1,3,0
733,Artist,-1.4043627625936834,1.047090588431146,1.2485180234125735,Artist,1,2,0
734,Artist,-0.27790592956151466,0.16380686569627595,0.03293234658083308,Entertainment,0,6,0
735,Doctor,-0.3835112576582805,-0.2324639708264244,-1.4329209695986185,Healthcare,7,4,0
736,Artist,0.707743799341633,0.22120263065137574,-0.8608806510895642,Executive,1,6,0
737,Artist,-0.5595201378195569,1.7243606149013235,0.06868486648764897,Executive,5,5,0
738,Doctor,0.5317349191803566,0.3250387712051266,-1.611683569132698,Healthcare,3,3,0
739,Doctor,-1.0523450022711307,-0.19241787626649737,-0.0743252131396146,Engineer,1,1,0
740,Artist,1.3765775439544832,-0.3863195384817299,0.8194877845307827,Artist,0,3,0
741,Artist,1.482182872051249,1.1315256510209868,0.28319998592854434,Engineer,9,3,0
742,Doctor,1.235770439825462,1.1610528259199413,-0.8608806510895642,Engineer,2,1,0
743,Artist,-0.2075023774970041,-1.2392249704114675,0.17594242620809664,Entertainment,4,1,0
744,Artist,-0.6651254659163227,0.6454075276845429,-0.0743252131396146,Engineer,1,4,0
745,Doctor,-1.1579503303678966,0.33215322724138613,0.6407251849967033,Healthcare,1,4,0
746,Doctor,1.4117793199867386,-0.21120789665674106,-0.8608806510895642,Entertainment,0,7,0
747,Doctor,-1.5451698667227045,1.2669403740424294,-0.5033554520214053,Artist,1,3,0
748,Artist,0.17971715885780393,1.4462203014592145,-1.4686734895054345,Entertainment,0,3,0
749,Artist,-0.27790592956151466,0.012177293487898266,-0.8251281311827483,Artist,4,5,0
750,Doctor,1.094963335696441,0.36486663091731564,1.6417957423875482,Artist,6,6,0
751,Doctor,-0.41871303369053575,0.8399202474734418,-1.7189411288531458,Healthcare,10,1,0
752,Doctor,1.341375767922228,1.2458807112357104,-0.7178705714623007,Healthcare,0,7,0
753,Artist,0.03891005472878282,1.5916301805070587,1.2127655035057576,Entertainment,1,4,0
754,Artist,-1.2283538824324072,-1.3142104640942518,-0.18158277286006227,Lawyer,0,6,0
755,Artist,-1.1227485543356412,-1.026991580986241,-1.7189411288531458,Marketing,1,1,0
756,Artist,1.728595304277036,-0.49622260780259775,0.14018990630128075,Artist,1,6,0
757,Doctor,-1.615573418787215,-1.1998990508490759,0.06868486648764897,Engineer,8,3,0
758,Artist,1.200568663793207,0.16354498387899033,-0.8966331709963802,Engineer,1,5,0
759,Doctor,-1.2635556584646623,0.40984483303612196,-0.5391079719282212,Artist,6,6,0
760,Artist,-0.10189704940023828,-1.0472655983411032,0.4619625854626238,Entertainment,8,6,0
761,Artist,-0.8411343460775991,-1.2857526399492138,-1.218405850157723,Healthcare,4,6,0
762,Artist,-1.58037164275496,-0.08292945315633173,-0.0743252131396146,Artist,7,5,0
763,Doctor,0.5317349191803566,-0.3844427187911829,0.5692201451830715,Lawyer,0,2,0
764,Artist,1.235770439825462,0.731784880419252,0.712230224810335,Doctor,1,4,0
765,Doctor,-1.2987574344969177,-0.20138732850853006,1.391528103039837,Artist,0,2,0
766,Artist,0.25012071092231447,1.330010245038718,0.9624978641580463,Engineer,0,2,0
767,Doctor,0.320524262986825,0.9984242173855673,0.3189525058353602,Entertainment,8,1,0
768,Artist,-1.721178746883981,0.726590891043087,-1.0396432506236437,Marketing,1,7,0
769,Artist,-0.8411343460775991,-0.08831985389546086,1.1770129835989416,Engineer,1,3,0
770,Doctor,-0.7355290179808333,1.3616324744759574,-0.932385690903196,Healthcare,9,6,0
771,Doctor,1.0245597836319305,-1.2300591068064706,-0.7893756112759325,Engineer,0,5,0
772,Doctor,0.25012071092231447,-0.1312902954150774,0.21169494611491255,Entertainment,6,3,0
773,Doctor,1.482182872051249,-1.3173966928712268,0.10443738639446486,Artist,0,2,0
774,Doctor,0.9893580075996752,-0.3791614354759228,1.1770129835989416,Entertainment,0,7,0
775,Artist,1.200568663793207,1.0087467256835758,-0.4676029321145894,Artist,3,7,0
776,Artist,0.5317349191803566,-0.8579032209588217,-0.43185041220777354,Artist,9,2,0
777,Doctor,-1.0523450022711307,-0.5377526993271433,0.7837352646239668,Entertainment,0,6,0
778,Doctor,1.5877882001480148,1.6911234475908228,0.03293234658083308,Engineer,10,2,0
779,Doctor,-1.0523450022711307,-0.617233830873331,-0.5748604918350371,Marketing,1,2,0
780,Doctor,1.235770439825462,0.3142579697268683,-0.932385690903196,Entertainment,1,7,0
781,Artist,-1.3691609865614283,0.8356646679425505,-1.4686734895054345,Healthcare,2,3,0
782,Artist,-1.0523450022711307,-1.1435289896783447,0.6764777049035191,Artist,0,1,0
783,Doctor,0.8837526795029094,-0.7440719243786693,-0.7893756112759325,Engineer,7,4,0
784,Artist,1.6229899761802702,0.15597223466248095,-0.32459285248732583,Artist,1,2,0
785,Artist,-0.5243183617873016,0.09968946743084509,1.4987856627602847,Homemaker,1,4,0
786,Doctor,-0.6651254659163227,-1.2300809302912443,-1.575931049225882,Artist,2,6,0
787,Artist,0.14451538282554863,0.04176993884117405,-0.968138210810012,Entertainment,2,6,0
788,Doctor,0.6373402472771225,-0.06998812668546701,-1.7546936487599616,Artist,1,6,0
789,Artist,-0.9115378981421096,-0.5635480583297776,-1.0038907307168279,Homemaker,9,6,0
790,Artist,-0.8411343460775991,-0.9529008501791826,0.9982503840648622,Entertainment,1,2,0
791,Artist,1.235770439825462,0.9351142880567671,-1.4329209695986185,Lawyer,1,4,0
792,Artist,-1.6859769708517256,1.4752237127235976,-1.218405850157723,Artist,1,7,0
793,Doctor,0.7429455753738883,0.9046487033125392,-0.32459285248732583,Entertainment,4,4,0
794,Artist,0.25012071092231447,0.4854413842925728,-1.218405850157723,Healthcare,7,2,0
795,Artist,-1.721178746883981,0.8097165445464997,1.2485180234125735,Lawyer,1,7,0
796,Artist,1.482182872051249,1.35958106690722,-0.7893756112759325,Doctor,9,1,0
797,Artist,1.1301651117286964,0.8288120937235766,-0.7893756112759325,Entertainment,3,5,0
798,Doctor,-0.5595201378195569,-1.0612762755658842,0.9267453442512303,Executive,0,1,0
799,Doctor,0.9189544555351646,-0.41813817928193353,-1.3614159297849868,Artist,1,4,0
800,Doctor,-1.3339592105291729,1.2140620704355067,1.1770129835989416,Executive,1,2,0
801,Artist,0.42612959108359083,0.6525219837208024,-0.03857269323279871,Artist,0,3,0
803,Artist,0.4613313671158461,0.5064355766449705,0.9624978641580463,Marketing,0,4,0
804,Artist,-0.17230060146474882,1.4143361902046896,-0.6821180515554848,Artist,4,5,0
805,Artist,0.6373402472771225,0.23813765483584623,1.4630331428534689,Healthcare,8,4,0
806,Artist,-0.6651254659163227,1.7186646853753613,0.6407251849967033,Healthcare,0,3,0
807,Artist,1.5173846480835043,-0.6505146451533793,-0.8966331709963802,Artist,1,1,0
808,Doctor,-0.8411343460775991,-1.1584126062940778,1.1770129835989416,Entertainment,1,7,0
809,Artist,0.42612959108359083,1.1543093691248363,-0.002820173325982817,Healthcare,0,4,0
810,Artist,0.8133491274383988,-0.7579734841795813,0.21169494611491255,Executive,0,7,0
811,Artist,1.4117793199867386,1.0288243316754737,0.03293234658083308,Artist,1,6,0
812,Artist,-0.41871303369053575,1.6192368887459185,-0.25308781267369407,Executive,0,2,0
813,Doctor,0.3557260390190803,1.6724861915939957,-0.002820173325982817,Executive,8,7,0
814,Doctor,-0.27790592956151466,-0.6306552740092193,-0.5391079719282212,Entertainment,1,3,0
815,Doctor,0.39092781505133556,0.8599105595262447,-0.5033554520214053,Doctor,1,2,0
816,Artist,1.1301651117286964,-1.2475178946255123,0.7837352646239668,Entertainment,1,6,0
817,Doctor,1.2709722158577175,0.8761908791675012,-0.32459285248732583,Homemaker,8,2,0
819,Artist,0.5669366952126119,-1.1777918607732143,-1.3971684496918026,Doctor,6,4,0
820,Artist,-1.0523450022711307,0.14973071801717353,-0.1100777330464305,Healthcare,6,7,0
821,Artist,1.0245597836319305,-0.6751970064325497,-1.5044260094122504,Artist,10,7,0
822,Artist,-1.721178746883981,0.13406145594958355,-0.8251281311827483,Marketing,7,3,0
823,Doctor,-0.8059325700453438,1.5295205428408176,-1.0753957705304595,Entertainment,6,1,0
824,Artist,-1.6507751948194704,0.2636711320211948,1.749053302107996,Entertainment,8,1,0
825,Artist,0.39092781505133556,1.2816930497495198,0.14018990630128075,Healthcare,7,2,0
826,Artist,0.6373402472771225,-0.3806017854709937,-0.932385690903196,Artist,4,1,0
827,Artist,-1.58037164275496,-0.7586500122075692,-0.39609789230095765,Homemaker,4,5,0
828,Doctor,-1.474766314658194,0.19086798681579067,0.24744746602172843,Engineer,8,1,0
829,Doctor,-0.7355290179808333,-0.6344307368750871,-0.5391079719282212,Artist,4,7,0
830,Doctor,0.6373402472771225,-0.9437349865741856,0.8552403044375986,Artist,0,7,0
831,Artist,-0.6651254659163227,-0.01992505261436477,0.3547050257421761,Executive,1,1,0
832,Doctor,-0.3835112576582805,1.2238826385837178,-0.43185041220777354,Marketing,13,4,0
833,Artist,-0.31310770559376994,0.31351597124455904,-0.610613011741853,Engineer,1,7,0
834,Artist,-1.5099680906904493,0.7891369984048042,1.1412604636921257,Lawyer,1,7,0
835,Artist,-1.615573418787215,0.8059847286501794,-0.21733529276687819,Executive,4,5,0
836,Artist,0.0741118307610381,0.15285147633982724,0.3189525058353602,Healthcare,7,6,0
837,Doctor,0.4965331431481014,-0.551370553825996,0.21169494611491255,Healthcare,0,2,0
838,Doctor,0.5669366952126119,1.3926872933090777,-1.5401785293190662,Artist,0,7,0
839,Doctor,-0.17230060146474882,-0.8692077860716512,0.6049726650898873,Doctor,1,3,0
840,Artist,1.4469810960189937,-0.766942936421614,0.42621006555580787,Healthcare,0,7,0
841,Doctor,0.9541562315674199,-0.44812364736113774,-0.0743252131396146,Healthcare,1,6,0
842,Artist,0.4613313671158461,1.6317853924908547,0.10443738639446486,Healthcare,0,2,0
843,Artist,-1.5451698667227045,1.2547192225691004,0.6407251849967033,Doctor,14,6,0
844,Artist,0.6373402472771225,1.6151995440627651,-0.4676029321145894,Artist,12,2,0
845,Artist,-0.3835112576582805,1.4389312575447646,-0.21733529276687819,Healthcare,8,1,0
846,Artist,-0.6299236898840674,-0.7462324493712758,-1.0753957705304595,Healthcare,9,7,0
847,Doctor,-1.6507751948194704,1.1704369243726762,-0.002820173325982817,Entertainment,9,3,0
848,Artist,1.1653668877609515,-0.0311641472728729,-0.4676029321145894,Lawyer,5,7,0
849,Artist,0.6021384712448672,0.48742732140698874,-0.8966331709963802,Healthcare,4,1,0
850,Artist,0.9189544555351646,1.1780751440435069,-0.6821180515554848,Healthcare,8,1,0
852,Artist,0.4613313671158461,0.027126380557952773,1.2485180234125735,Healthcare,6,1,0
853,Artist,-1.721178746883981,0.24682340177581952,-0.36034537239414177,Lawyer,7,1,0
854,Artist,-1.3339592105291729,0.7077572236832957,-0.32459285248732583,Executive,1,3,0
855,Artist,-0.9467396741743649,0.46117366922410474,-1.0038907307168279,Artist,1,3,0
856,Doctor,0.9541562315674199,0.7023886464289404,-1.0038907307168279,Lawyer,0,1,0
857,Doctor,1.2709722158577175,0.7006864146165839,-0.18158277286006227,Engineer,0,6,0
858,Doctor,-0.9819414502066202,0.9719086833853976,-1.2541583700645391,Marketing,14,3,0
859,Artist,0.5317349191803566,0.938213222894647,-0.1100777330464305,Healthcare,1,4,0
860,Doctor,1.5877882001480148,0.7327451137492993,-0.610613011741853,Healthcare,0,3,0
861,Artist,1.200568663793207,1.3867294819658298,-1.0396432506236437,Lawyer,4,4,0
862,Artist,1.5525864241157596,-0.8069017370424459,-0.03857269323279871,Marketing,0,3,0
863,Artist,-1.2987574344969177,1.3029273004344293,-0.18158277286006227,Artist,8,7,0
864,Artist,-1.721178746883981,0.6707445935069273,-1.4686734895054345,Engineer,0,2,0
865,Artist,1.0597615596641858,1.2394646067122126,-1.5044260094122504,Marketing,12,5,0
866,Doctor,1.4469810960189937,-1.1419576987746312,-0.0743252131396146,Artist,5,6,0
867,Artist,-0.13709882543249355,-0.6724908943205982,0.9267453442512303,Doctor,0,2,0
868,Artist,1.1653668877609515,0.7747771454236423,0.03293234658083308,Marketing,8,7,0
869,Artist,0.28532248695456974,-1.1627336562792907,-1.3256634098781708,Healthcare,1,4,0
870,Artist,-0.2075023774970041,0.06457548042979734,-1.611683569132698,Entertainment,1,2,0
871,Doctor,0.4965331431481014,0.26279819263024273,0.4977151053694397,Engineer,6,2,0
872,Artist,0.4613313671158461,0.8995638313602433,-1.3614159297849868,Artist,0,6,0
873,Artist,-0.2075023774970041,1.6429590166950414,1.034002903971678,Homemaker,9,4,0
874,Artist,-0.5243183617873016,-0.36198635295894044,1.677548262294364,Healthcare,1,4,0
875,Artist,-0.6651254659163227,1.0185891173165604,-1.0396432506236437,Artist,2,2,0
876,Doctor,1.6933935282447807,1.4268192234953045,-0.32459285248732583,Entertainment,10,4,0
877,Doctor,0.6725420233093777,-0.18768218007058227,-0.5033554520214053,Artist,0,4,0
878,Doctor,-1.1579503303678966,-0.7139336919060485,0.5692201451830715,Artist,1,2,0
879,Artist,-1.1931521064001518,-0.6433128951780246,1.2485180234125735,Healthcare,9,7,0
880,Doctor,-0.8411343460775991,0.38500970736353507,-0.1100777330464305,Executive,0,2,0
881,Artist,-0.700327241948578,-1.050604591511495,-0.968138210810012,Artist,6,4,0
882,Artist,1.2709722158577175,-0.6058637953061801,0.8552403044375986,Artist,6,4,0
883,Artist,-0.6651254659163227,-1.1202433314246978,-0.4676029321145894,Doctor,7,7,0
884,Artist,-1.2635556584646623,0.6757421715201279,1.4630331428534689,Healthcare,0,4,0
885,Artist,1.3765775439544832,1.325689195053505,1.391528103039837,Executive,6,4,0
886,Doctor,-1.5451698667227045,-0.7058153555701941,0.4977151053694397,Artist,9,2,0
887,Artist,1.6229899761802702,-0.7413439887819441,0.3547050257421761,Artist,0,1,0
888,Artist,1.5173846480835043,-0.7050733570878849,0.5334676252762556,Executive,5,2,0
889,Artist,0.4965331431481014,-0.690604386682854,1.3557755831330212,Engineer,1,2,0
890,Artist,0.9189544555351646,-0.9839774924970769,0.7837352646239668,Marketing,1,5,0
891,Doctor,0.6373402472771225,-0.3582763605473941,0.712230224810335,Artist,5,7,0
892,Artist,0.320524262986825,0.54752919847404,-0.1100777330464305,Engineer,8,7,0
893,Doctor,0.10931360679329337,0.43553107461488716,-0.7178705714623007,Entertainment,8,3,0
894,Artist,1.2709722158577175,0.909755398749609,0.6049726650898873,Artist,1,5,0
895,Artist,-0.6299236898840674,0.7412562728110822,1.3557755831330212,Doctor,1,1,0
896,Artist,1.235770439825462,-0.3781575551763279,0.3189525058353602,Artist,10,6,0
897,Artist,1.5525864241157596,-0.4893700335836239,-1.7189411288531458,Marketing,10,2,0
898,Doctor,-1.0875467783033859,-1.0530706452909346,1.0697554238784939,Lawyer,7,3,0
899,Doctor,0.8485509034706541,-0.7914507098225939,-0.43185041220777354,Lawyer,10,1,0
900,Doctor,-1.615573418787215,0.7308028236044309,-0.32459285248732583,Healthcare,8,7,0
901,Doctor,-1.6859769708517256,-0.7659608796067929,-1.218405850157723,Lawyer,7,3,0
902,Doctor,0.14451538282554863,1.0991177761318907,0.390457545648992,Doctor,4,2,0
903,Artist,0.9189544555351646,-0.1683029255914459,-0.8251281311827483,Artist,7,6,0
905,Artist,-0.066695273367983,1.026685630167641,0.21169494611491255,Healthcare,6,6,0
906,Artist,0.6021384712448672,0.16954644219178594,-1.5401785293190662,Healthcare,10,3,0
907,Artist,-1.1227485543356412,0.1276017044565381,1.749053302107996,Artist,8,4,0
908,Artist,-1.6859769708517256,1.1041808245994127,-1.3256634098781708,Artist,9,6,0
909,Doctor,-1.1579503303678966,1.352728492688246,-0.03857269323279871,Marketing,4,6,0
910,Artist,0.10931360679329337,1.2351653802117735,1.5345381826671005,Homemaker,8,7,0
911,Doctor,-0.9819414502066202,-0.8941520291681071,-1.1469008103440914,Artist,5,1,0
912,Artist,-1.0523450022711307,0.20948341932784395,-0.18158277286006227,Homemaker,7,2,0
913,Artist,-0.700327241948578,1.522951673923903,-1.0038907307168279,Engineer,7,6,0
914,Artist,-0.31310770559376994,0.0681545319327009,1.4987856627602847,Artist,5,7,0
915,Doctor,0.9541562315674199,0.02402744572007286,-0.36034537239414177,Healthcare,1,2,0
916,Doctor,1.482182872051249,-1.043337371081819,-1.1111482904372756,Engineer,0,4,0
917,Artist,-0.8763361221098543,-0.9391520547716872,-1.3614159297849868,Artist,1,3,0
918,Doctor,-1.58037164275496,-0.3071221122376017,0.3189525058353602,Artist,9,1,0
919,Doctor,1.4469810960189937,-0.45718039354226564,0.6407251849967033,Artist,0,2,0
920,Artist,0.25012071092231447,-0.25393827984384576,0.4977151053694397,Engineer,0,1,0
921,Doctor,-1.2283538824324072,0.31386514700093987,-1.218405850157723,Lawyer,1,3,0
922,Doctor,0.10931360679329337,1.7125977566082442,-1.3971684496918026,Artist,0,6,0
923,Artist,-1.2283538824324072,0.9433417418164906,-1.7189411288531458,Artist,1,3,0
924,Doctor,-0.6651254659163227,-0.09388484251278043,-1.2541583700645391,Artist,0,7,0
925,Artist,0.7429455753738883,-1.0413077869978553,0.3189525058353602,Artist,8,5,0
926,Doctor,-1.2283538824324072,0.85115934213195,0.9624978641580463,Healthcare,4,6,0
927,Artist,1.6229899761802702,-0.8412519020764105,1.6417957423875482,Healthcare,0,6,0
929,Artist,1.6229899761802702,0.17369290429880835,-1.4686734895054345,Entertainment,1,3,0
930,Artist,-1.2987574344969177,-0.6161644801194147,1.6417957423875482,Executive,1,3,0
